"dropoff_zone","pickup_zone","time_interval","pickup_lon","pickup_lat","dropoff_lon","dropoff_lat","color","n","pickup_borough","dropoff_borough"
"Lincoln Square East","Seaport",14,-74.006884,40.711197,-73.9844722,40.773828,"yellow",120,"Manhattan","Manhattan"
"Lincoln Square East","East Harlem North",18,-73.9464769,40.8115504,-73.9844722,40.773828,"green",290,"Manhattan","Manhattan"
"Lincoln Square East","Greenwich Village North",2,-74.0027418,40.7335719,-73.9844722,40.773828,"yellow",480,"Manhattan","Manhattan"
"Lincoln Square East","Stuyvesant Heights",22,-73.9880663,40.7299553,-73.9844722,40.773828,"yellow",850,"Brooklyn","Manhattan"
"Lincoln Square East","Central Park",12,-73.9741874,40.7711329,-73.9844722,40.773828,"yellow",3810,"Manhattan","Manhattan"
"Lincoln Square East","Sutton Place/Turtle Bay North",20,-73.9601669,40.7580204,-73.9844722,40.773828,"yellow",430,"Manhattan","Manhattan"
"Lincoln Square East","Midtown Center",16,-73.9784137,40.7553676,-73.9844722,40.773828,"yellow",2710,"Manhattan","Manhattan"
"Lincoln Square East","Central Harlem",8,-73.9538699,40.7988378,-73.9844722,40.773828,"green",380,"Manhattan","Manhattan"
"Lincoln Square East","Penn Station/Madison Sq West",16,-73.9880662,40.7433858,-73.9844722,40.773828,"yellow",1040,"Manhattan","Manhattan"
"Lincoln Square East","Roosevelt Island",20,-73.9499426,40.7621302,-73.9844722,40.773828,"yellow",300,"Manhattan","Manhattan"
"Lincoln Square East","West Village",2,-74.0035709,40.735781,-73.9844722,40.773828,"yellow",290,"Manhattan","Manhattan"
"Lincoln Square East","East Village",18,-73.9815337,40.7264773,-73.9844722,40.773828,"yellow",160,"Manhattan","Manhattan"
"Lincoln Square East","Central Park",20,-73.9741874,40.7711329,-73.9844722,40.773828,"yellow",3430,"Manhattan","Manhattan"
"Lincoln Square East","Midtown North",0,-73.9840195,40.7549309,-73.9844722,40.773828,"yellow",740,"Manhattan","Manhattan"
"Lincoln Square East","Upper West Side North",18,-73.9753676,40.7870106,-73.9844722,40.773828,"yellow",10110,"Manhattan","Manhattan"
"Lincoln Square East","Washington Heights North",12,-73.9393554,40.8417082,-73.9844722,40.773828,"green",113,"Manhattan","Manhattan"
"Lincoln Square East","East Chelsea",8,-74.0013737,40.7465004,-73.9844722,40.773828,"yellow",890,"Manhattan","Manhattan"
"Lincoln Square East","Lincoln Square East",14,-73.9844722,40.773828,-73.9844722,40.773828,"yellow",8580,"Manhattan","Manhattan"
"Lincoln Square East","Upper East Side North",6,-73.9565551,40.7735649,-73.9844722,40.773828,"yellow",1070,"Manhattan","Manhattan"
"Lincoln Square East","Breezy Point/Fort Tilden/Riis Beach",0,-74.0059413,40.7127837,-73.9844722,40.773828,"yellow",130,"Queens","Manhattan"
"Lincoln Square East","Midtown North",18,-73.9840195,40.7549309,-73.9844722,40.773828,"yellow",1730,"Manhattan","Manhattan"
"Lincoln Square East","Gramercy",16,-73.9818443,40.7376407,-73.9844722,40.773828,"yellow",220,"Manhattan","Manhattan"
"Lincoln Square East","Greenwich Village North",0,-74.0027418,40.7335719,-73.9844722,40.773828,"yellow",850,"Manhattan","Manhattan"
"Lincoln Square East","Clinton East",2,-73.9918181,40.7637581,-73.9844722,40.773828,"yellow",770,"Manhattan","Manhattan"
"Lincoln Square East","Lenox Hill East",22,-73.9602312,40.7662315,-73.9844722,40.773828,"yellow",1260,"Manhattan","Manhattan"
"Lincoln Square East","Midtown Center",12,-73.9784137,40.7553676,-73.9844722,40.773828,"yellow",2760,"Manhattan","Manhattan"
"Lincoln Square East","Stuyvesant Heights",18,-73.9880663,40.7299553,-73.9844722,40.773828,"yellow",300,"Brooklyn","Manhattan"
"Lincoln Square East","Yorkville East",12,-73.9492079,40.7762231,-73.9844722,40.773828,"yellow",1710,"Manhattan","Manhattan"
"Lincoln Square East","Upper West Side North",4,-73.9753676,40.7870106,-73.9844722,40.773828,"yellow",620,"Manhattan","Manhattan"
"Lincoln Square East","Meatpacking/West Village West",22,-74.0085128,40.7406973,-73.9844722,40.773828,"yellow",1040,"Manhattan","Manhattan"
"Lincoln Square East","Clinton East",8,-73.9918181,40.7637581,-73.9844722,40.773828,"yellow",2530,"Manhattan","Manhattan"
"Lincoln Square East","Union Sq",22,-73.9910835,40.7358633,-73.9844722,40.773828,"yellow",650,"Manhattan","Manhattan"
"Lincoln Square East","Greenwich Village North",16,-74.0027418,40.7335719,-73.9844722,40.773828,"yellow",300,"Manhattan","Manhattan"
"Lincoln Square East","Garment District",8,-73.9916342,40.7547072,-73.9844722,40.773828,"yellow",2140,"Manhattan","Manhattan"
"Lincoln Square East","Central Harlem",12,-73.9538699,40.7988378,-73.9844722,40.773828,"yellow",640,"Manhattan","Manhattan"
"Lincoln Square East","Roosevelt Island",10,-73.9499426,40.7621302,-73.9844722,40.773828,"yellow",290,"Manhattan","Manhattan"
"Lincoln Square East","LaGuardia Airport",16,-73.8739659,40.7769271,-73.9844722,40.773828,"yellow",190,"Queens","Manhattan"
"Lincoln Square East","Lenox Hill East",0,-73.9602312,40.7662315,-73.9844722,40.773828,"yellow",450,"Manhattan","Manhattan"
"Lincoln Square East","Garment District",10,-73.9916342,40.7547072,-73.9844722,40.773828,"yellow",2880,"Manhattan","Manhattan"
"Lincoln Square East","Sutton Place/Turtle Bay North",2,-73.9601669,40.7580204,-73.9844722,40.773828,"yellow",120,"Manhattan","Manhattan"
"Lincoln Square East","Far Rockaway",12,-73.7448437,40.5998931,-73.9844722,40.773828,"yellow",110,"Queens","Manhattan"
"Lincoln Square East","Midtown Center",4,-73.9784137,40.7553676,-73.9844722,40.773828,"yellow",150,"Manhattan","Manhattan"
"Lincoln Square East","LaGuardia Airport",18,-73.8739659,40.7769271,-73.9844722,40.773828,"yellow",190,"Queens","Manhattan"
"Lincoln Square East","East Chelsea",10,-74.0013737,40.7465004,-73.9844722,40.773828,"yellow",860,"Manhattan","Manhattan"
"Lincoln Square East","UN/Turtle Bay South",20,-73.9694292,40.7507161,-73.9844722,40.773828,"yellow",330,"Manhattan","Manhattan"
"Lincoln Square East","Gramercy",12,-73.9818443,40.7376407,-73.9844722,40.773828,"yellow",200,"Manhattan","Manhattan"
"Lincoln Square East","Sutton Place/Turtle Bay North",6,-73.9601669,40.7580204,-73.9844722,40.773828,"yellow",160,"Manhattan","Manhattan"
"Lincoln Square East","Flatiron",10,-73.9896986,40.7410605,-73.9844722,40.773828,"yellow",550,"Manhattan","Manhattan"
"Lincoln Square East","Midtown East",16,-73.9668408,40.7540369,-73.9844722,40.773828,"yellow",1690,"Manhattan","Manhattan"
"Lincoln Square East","Far Rockaway",20,-73.7448437,40.5998931,-73.9844722,40.773828,"yellow",140,"Queens","Manhattan"
"Lincoln Square East","Central Harlem",12,-73.9538699,40.7988378,-73.9844722,40.773828,"green",393,"Manhattan","Manhattan"
"Lincoln Square East","Times Sq/Theatre District",12,-73.9841274,40.7592686,-73.9844722,40.773828,"yellow",4490,"Manhattan","Manhattan"
"Lincoln Square East","Bloomingdale",20,-73.9697795,40.7988958,-73.9844722,40.773828,"yellow",1700,"Manhattan","Manhattan"
"Lincoln Square East","Roosevelt Island",8,-73.9499426,40.7621302,-73.9844722,40.773828,"yellow",200,"Manhattan","Manhattan"
"Lincoln Square East","Washington Heights North",18,-73.9393554,40.8417082,-73.9844722,40.773828,"green",171,"Manhattan","Manhattan"
"Lincoln Square East","Yorkville East",0,-73.9492079,40.7762231,-73.9844722,40.773828,"yellow",390,"Manhattan","Manhattan"
"Lincoln Square East","UN/Turtle Bay South",8,-73.9694292,40.7507161,-73.9844722,40.773828,"yellow",230,"Manhattan","Manhattan"
"Lincoln Square East","Sutton Place/Turtle Bay North",14,-73.9601669,40.7580204,-73.9844722,40.773828,"yellow",680,"Manhattan","Manhattan"
"Lincoln Square East","Meatpacking/West Village West",20,-74.0085128,40.7406973,-73.9844722,40.773828,"yellow",860,"Manhattan","Manhattan"
"Lincoln Square East","UN/Turtle Bay South",18,-73.9694292,40.7507161,-73.9844722,40.773828,"yellow",600,"Manhattan","Manhattan"
"Lincoln Square East","East Chelsea",2,-74.0013737,40.7465004,-73.9844722,40.773828,"yellow",470,"Manhattan","Manhattan"
"Lincoln Square East","Little Italy/NoLiTa",20,-73.9954909,40.7228971,-73.9844722,40.773828,"yellow",590,"Manhattan","Manhattan"
"Lincoln Square East","Greenwich Village North",20,-74.0027418,40.7335719,-73.9844722,40.773828,"yellow",880,"Manhattan","Manhattan"
"Lincoln Square East","East Chelsea",16,-74.0013737,40.7465004,-73.9844722,40.773828,"yellow",1160,"Manhattan","Manhattan"
"Lincoln Square East","Midtown East",14,-73.9668408,40.7540369,-73.9844722,40.773828,"yellow",1550,"Manhattan","Manhattan"
"Lincoln Square East","Battery Park City",10,-74.0160576,40.7122172,-73.9844722,40.773828,"yellow",190,"Manhattan","Manhattan"
"Lincoln Square East","Clinton East",4,-73.9918181,40.7637581,-73.9844722,40.773828,"yellow",660,"Manhattan","Manhattan"
"Lincoln Square East","Lenox Hill East",2,-73.9602312,40.7662315,-73.9844722,40.773828,"yellow",110,"Manhattan","Manhattan"
"Lincoln Square East","Meatpacking/West Village West",12,-74.0085128,40.7406973,-73.9844722,40.773828,"yellow",420,"Manhattan","Manhattan"
"Lincoln Square East","Hamilton Heights",8,-73.9496079,40.8259597,-73.9844722,40.773828,"green",120,"Manhattan","Manhattan"
"Lincoln Square East","Midtown Center",22,-73.9784137,40.7553676,-73.9844722,40.773828,"yellow",2220,"Manhattan","Manhattan"
"Lincoln Square East","East Village",0,-73.9815337,40.7264773,-73.9844722,40.773828,"yellow",270,"Manhattan","Manhattan"
"Lincoln Square East","East Village",2,-73.9815337,40.7264773,-73.9844722,40.773828,"yellow",200,"Manhattan","Manhattan"
"Lincoln Square East","Meatpacking/West Village West",2,-74.0085128,40.7406973,-73.9844722,40.773828,"yellow",790,"Manhattan","Manhattan"
"Lincoln Square East","Battery Park City",16,-74.0160576,40.7122172,-73.9844722,40.773828,"yellow",250,"Manhattan","Manhattan"
"Lincoln Square East","Flatiron",2,-73.9896986,40.7410605,-73.9844722,40.773828,"yellow",100,"Manhattan","Manhattan"
"Lincoln Square East","Battery Park City",20,-74.0160576,40.7122172,-73.9844722,40.773828,"yellow",340,"Manhattan","Manhattan"
"Lincoln Square East","Lincoln Square East",6,-73.9844722,40.773828,-73.9844722,40.773828,"yellow",2520,"Manhattan","Manhattan"
"Lincoln Square East","Upper East Side North",8,-73.9565551,40.7735649,-73.9844722,40.773828,"yellow",2820,"Manhattan","Manhattan"
"Lincoln Square East","Times Sq/Theatre District",20,-73.9841274,40.7592686,-73.9844722,40.773828,"yellow",6440,"Manhattan","Manhattan"
"Lincoln Square East","Flatiron",16,-73.9896986,40.7410605,-73.9844722,40.773828,"yellow",620,"Manhattan","Manhattan"
"Lincoln Square East","Manhattanville",12,-73.9558333,40.8169443,-73.9844722,40.773828,"yellow",110,"Manhattan","Manhattan"
"Lincoln Square East","Lincoln Square East",12,-73.9844722,40.773828,-73.9844722,40.773828,"yellow",8280,"Manhattan","Manhattan"
"Lincoln Square East","Times Sq/Theatre District",16,-73.9841274,40.7592686,-73.9844722,40.773828,"yellow",5800,"Manhattan","Manhattan"
"Lincoln Square East","Meatpacking/West Village West",0,-74.0085128,40.7406973,-73.9844722,40.773828,"yellow",950,"Manhattan","Manhattan"
"Lincoln Square East","UN/Turtle Bay South",14,-73.9694292,40.7507161,-73.9844722,40.773828,"yellow",290,"Manhattan","Manhattan"
"Lincoln Square East","Midtown East",22,-73.9668408,40.7540369,-73.9844722,40.773828,"yellow",1560,"Manhattan","Manhattan"
"Lincoln Square East","Garment District",12,-73.9916342,40.7547072,-73.9844722,40.773828,"yellow",3480,"Manhattan","Manhattan"
"Lincoln Square East","Upper West Side North",0,-73.9753676,40.7870106,-73.9844722,40.773828,"yellow",1140,"Manhattan","Manhattan"
"Lincoln Square East","East Harlem North",10,-73.9464769,40.8115504,-73.9844722,40.773828,"green",192,"Manhattan","Manhattan"
"Lincoln Square East","Financial District North",22,-74.0112764,40.7074909,-73.9844722,40.773828,"yellow",230,"Manhattan","Manhattan"
"Lincoln Square East","Central Park",8,-73.9741874,40.7711329,-73.9844722,40.773828,"yellow",2530,"Manhattan","Manhattan"
"Lincoln Square East","World Trade Center",16,-74.0131196,40.7118011,-73.9844722,40.773828,"yellow",410,"Manhattan","Manhattan"
"Lincoln Square East","Central Park",2,-73.9741874,40.7711329,-73.9844722,40.773828,"yellow",270,"Manhattan","Manhattan"
"Lincoln Square East","Central Harlem",20,-73.9538699,40.7988378,-73.9844722,40.773828,"yellow",390,"Manhattan","Manhattan"
"Lincoln Square East","Breezy Point/Fort Tilden/Riis Beach",14,-74.0059413,40.7127837,-73.9844722,40.773828,"yellow",110,"Queens","Manhattan"
"Lincoln Square East","Midtown Center",14,-73.9784137,40.7553676,-73.9844722,40.773828,"yellow",2540,"Manhattan","Manhattan"
"Lincoln Square East","Stuyvesant Heights",16,-73.9880663,40.7299553,-73.9844722,40.773828,"yellow",330,"Brooklyn","Manhattan"
"Lincoln Square East","Central Harlem",16,-73.9538699,40.7988378,-73.9844722,40.773828,"green",566,"Manhattan","Manhattan"
"Lincoln Square East","Gramercy",10,-73.9818443,40.7376407,-73.9844722,40.773828,"yellow",120,"Manhattan","Manhattan"
"Lincoln Square East","Greenwich Village North",14,-74.0027418,40.7335719,-73.9844722,40.773828,"yellow",200,"Manhattan","Manhattan"
"Lincoln Square East","Bloomingdale",8,-73.9697795,40.7988958,-73.9844722,40.773828,"yellow",2710,"Manhattan","Manhattan"
"Lincoln Square East","Little Italy/NoLiTa",22,-73.9954909,40.7228971,-73.9844722,40.773828,"yellow",990,"Manhattan","Manhattan"
"Lincoln Square East","Stuyvesant Heights",20,-73.9880663,40.7299553,-73.9844722,40.773828,"yellow",810,"Brooklyn","Manhattan"
"Lincoln Square East","Union Sq",18,-73.9910835,40.7358633,-73.9844722,40.773828,"yellow",870,"Manhattan","Manhattan"
"Lincoln Square East","Stuyvesant Heights",4,-73.9880663,40.7299553,-73.9844722,40.773828,"yellow",130,"Brooklyn","Manhattan"
"Lincoln Square East","Upper West Side North",8,-73.9753676,40.7870106,-73.9844722,40.773828,"yellow",6820,"Manhattan","Manhattan"
"Lincoln Square East","Flatiron",18,-73.9896986,40.7410605,-73.9844722,40.773828,"yellow",810,"Manhattan","Manhattan"
"Lincoln Square East","Garment District",0,-73.9916342,40.7547072,-73.9844722,40.773828,"yellow",1340,"Manhattan","Manhattan"
"Lincoln Square East","Gramercy",22,-73.9818443,40.7376407,-73.9844722,40.773828,"yellow",250,"Manhattan","Manhattan"
"Lincoln Square East","Meatpacking/West Village West",8,-74.0085128,40.7406973,-73.9844722,40.773828,"yellow",130,"Manhattan","Manhattan"
"Lincoln Square East","Greenwich Village North",22,-74.0027418,40.7335719,-73.9844722,40.773828,"yellow",1190,"Manhattan","Manhattan"
"Lincoln Square East","Far Rockaway",10,-73.7448437,40.5998931,-73.9844722,40.773828,"yellow",100,"Queens","Manhattan"
"Lincoln Square East","Midtown East",6,-73.9668408,40.7540369,-73.9844722,40.773828,"yellow",410,"Manhattan","Manhattan"
"Lincoln Square East","Central Harlem",16,-73.9538699,40.7988378,-73.9844722,40.773828,"yellow",660,"Manhattan","Manhattan"
"Lincoln Square East","Union Sq",6,-73.9910835,40.7358633,-73.9844722,40.773828,"yellow",110,"Manhattan","Manhattan"
"Lincoln Square East","Midtown Center",0,-73.9784137,40.7553676,-73.9844722,40.773828,"yellow",1000,"Manhattan","Manhattan"
"Lincoln Square East","Meatpacking/West Village West",4,-74.0085128,40.7406973,-73.9844722,40.773828,"yellow",190,"Manhattan","Manhattan"
"Lincoln Square East","Midtown East",0,-73.9668408,40.7540369,-73.9844722,40.773828,"yellow",600,"Manhattan","Manhattan"
"Lincoln Square East","Garment District",16,-73.9916342,40.7547072,-73.9844722,40.773828,"yellow",2990,"Manhattan","Manhattan"
"Lincoln Square East","Murray Hill",18,-73.9756567,40.7478792,-73.9844722,40.773828,"yellow",1050,"Manhattan","Manhattan"
"Lincoln Square East","Lincoln Square East",0,-73.9844722,40.773828,-73.9844722,40.773828,"yellow",1400,"Manhattan","Manhattan"
"Lincoln Square East","West Village",8,-74.0035709,40.735781,-73.9844722,40.773828,"yellow",180,"Manhattan","Manhattan"
"Lincoln Square East","West Village",16,-74.0035709,40.735781,-73.9844722,40.773828,"yellow",210,"Manhattan","Manhattan"
"Lincoln Square East","East Chelsea",6,-74.0013737,40.7465004,-73.9844722,40.773828,"yellow",510,"Manhattan","Manhattan"
"Lincoln Square East","Upper East Side North",12,-73.9565551,40.7735649,-73.9844722,40.773828,"yellow",4120,"Manhattan","Manhattan"
"Lincoln Square East","East Chelsea",14,-74.0013737,40.7465004,-73.9844722,40.773828,"yellow",1190,"Manhattan","Manhattan"
"Lincoln Square East","SoHo",20,-74.0029883,40.723301,-73.9844722,40.773828,"yellow",590,"Manhattan","Manhattan"
"Lincoln Square East","Manhattanville",20,-73.9558333,40.8169443,-73.9844722,40.773828,"yellow",130,"Manhattan","Manhattan"
"Lincoln Square East","Sutton Place/Turtle Bay North",16,-73.9601669,40.7580204,-73.9844722,40.773828,"yellow",580,"Manhattan","Manhattan"
"Lincoln Square East","Breezy Point/Fort Tilden/Riis Beach",20,-74.0059413,40.7127837,-73.9844722,40.773828,"yellow",250,"Queens","Manhattan"
"Lincoln Square East","Flatiron",8,-73.9896986,40.7410605,-73.9844722,40.773828,"yellow",270,"Manhattan","Manhattan"
"Lincoln Square East","Meatpacking/West Village West",14,-74.0085128,40.7406973,-73.9844722,40.773828,"yellow",270,"Manhattan","Manhattan"
"Lincoln Square East","Seaport",20,-74.006884,40.711197,-73.9844722,40.773828,"yellow",120,"Manhattan","Manhattan"
"Lincoln Square East","Murray Hill",8,-73.9756567,40.7478792,-73.9844722,40.773828,"yellow",570,"Manhattan","Manhattan"
"Lincoln Square East","Times Sq/Theatre District",4,-73.9841274,40.7592686,-73.9844722,40.773828,"yellow",550,"Manhattan","Manhattan"
"Lincoln Square East","Kips Bay",20,-73.9800645,40.7423292,-73.9844722,40.773828,"yellow",710,"Manhattan","Manhattan"
"Lincoln Square East","Clinton East",0,-73.9918181,40.7637581,-73.9844722,40.773828,"yellow",1350,"Manhattan","Manhattan"
"Lincoln Square East","Lenox Hill East",10,-73.9602312,40.7662315,-73.9844722,40.773828,"yellow",2510,"Manhattan","Manhattan"
"Lincoln Square East","Morningside Heights",14,-73.9624327,40.8089564,-73.9844722,40.773828,"green",437,"Manhattan","Manhattan"
"Lincoln Square East","Morningside Heights",22,-73.9624327,40.8089564,-73.9844722,40.773828,"yellow",290,"Manhattan","Manhattan"
"Lincoln Square East","JFK Airport",4,-73.7781391,40.6413111,-73.9844722,40.773828,"yellow",170,"Queens","Manhattan"
"Lincoln Square East","East Harlem North",8,-73.9464769,40.8115504,-73.9844722,40.773828,"green",199,"Manhattan","Manhattan"
"Lincoln Square East","Midtown North",22,-73.9840195,40.7549309,-73.9844722,40.773828,"yellow",1270,"Manhattan","Manhattan"
"Lincoln Square East","Midtown North",4,-73.9840195,40.7549309,-73.9844722,40.773828,"yellow",110,"Manhattan","Manhattan"
"Lincoln Square East","Midtown East",4,-73.9668408,40.7540369,-73.9844722,40.773828,"yellow",110,"Manhattan","Manhattan"
"Lincoln Square East","Times Sq/Theatre District",0,-73.9841274,40.7592686,-73.9844722,40.773828,"yellow",2590,"Manhattan","Manhattan"
"Lincoln Square East","Kips Bay",2,-73.9800645,40.7423292,-73.9844722,40.773828,"yellow",150,"Manhattan","Manhattan"
"Lincoln Square East","Clinton East",22,-73.9918181,40.7637581,-73.9844722,40.773828,"yellow",2630,"Manhattan","Manhattan"
"Lincoln Square East","Chinatown",16,-73.9970307,40.7157509,-73.9844722,40.773828,"yellow",120,"Manhattan","Manhattan"
"Lincoln Square East","Penn Station/Madison Sq West",18,-73.9880662,40.7433858,-73.9844722,40.773828,"yellow",1450,"Manhattan","Manhattan"
"Lincoln Square East","Midtown North",12,-73.9840195,40.7549309,-73.9844722,40.773828,"yellow",1200,"Manhattan","Manhattan"
"Lincoln Square East","Battery Park",20,-74.0170279,40.7032775,-73.9844722,40.773828,"yellow",110,"Manhattan","Manhattan"
"Lincoln Square East","Lower East Side",0,-73.9842724,40.715033,-73.9844722,40.773828,"yellow",330,"Manhattan","Manhattan"
"Lincoln Square East","Chinatown",22,-73.9970307,40.7157509,-73.9844722,40.773828,"yellow",180,"Manhattan","Manhattan"
"Lincoln Square East","LaGuardia Airport",12,-73.8739659,40.7769271,-73.9844722,40.773828,"yellow",130,"Queens","Manhattan"
"Lincoln Square East","JFK Airport",10,-73.7781391,40.6413111,-73.9844722,40.773828,"yellow",410,"Queens","Manhattan"
"Lincoln Square East","Penn Station/Madison Sq West",20,-73.9880662,40.7433858,-73.9844722,40.773828,"yellow",1790,"Manhattan","Manhattan"
"Lincoln Square East","Stuyvesant Heights",0,-73.9880663,40.7299553,-73.9844722,40.773828,"yellow",730,"Brooklyn","Manhattan"
"Lincoln Square East","Central Park",14,-73.9741874,40.7711329,-73.9844722,40.773828,"yellow",4270,"Manhattan","Manhattan"
"Lincoln Square East","Morningside Heights",16,-73.9624327,40.8089564,-73.9844722,40.773828,"green",533,"Manhattan","Manhattan"
"Lincoln Square East","Seaport",18,-74.006884,40.711197,-73.9844722,40.773828,"yellow",140,"Manhattan","Manhattan"
"Lincoln Square East","Lenox Hill East",18,-73.9602312,40.7662315,-73.9844722,40.773828,"yellow",4440,"Manhattan","Manhattan"
"Lincoln Square East","Lincoln Square East",10,-73.9844722,40.773828,-73.9844722,40.773828,"yellow",7470,"Manhattan","Manhattan"
"Lincoln Square East","Penn Station/Madison Sq West",0,-73.9880662,40.7433858,-73.9844722,40.773828,"yellow",1100,"Manhattan","Manhattan"
"Lincoln Square East","East Harlem North",8,-73.9464769,40.8115504,-73.9844722,40.773828,"yellow",110,"Manhattan","Manhattan"
"Lincoln Square East","Greenwich Village North",12,-74.0027418,40.7335719,-73.9844722,40.773828,"yellow",260,"Manhattan","Manhattan"
"Lincoln Square East","Yorkville East",8,-73.9492079,40.7762231,-73.9844722,40.773828,"yellow",1940,"Manhattan","Manhattan"
"Lincoln Square East","Hudson Sq",20,-74.0074731,40.7265834,-73.9844722,40.773828,"yellow",440,"Manhattan","Manhattan"
"Lincoln Square East","Upper West Side North",12,-73.9753676,40.7870106,-73.9844722,40.773828,"yellow",9180,"Manhattan","Manhattan"
"Lincoln Square East","Hudson Sq",22,-74.0074731,40.7265834,-73.9844722,40.773828,"yellow",390,"Manhattan","Manhattan"
"Lincoln Square East","SoHo",10,-74.0029883,40.723301,-73.9844722,40.773828,"yellow",110,"Manhattan","Manhattan"
"Lincoln Square East","Clinton East",18,-73.9918181,40.7637581,-73.9844722,40.773828,"yellow",4110,"Manhattan","Manhattan"
"Lincoln Square East","Kips Bay",16,-73.9800645,40.7423292,-73.9844722,40.773828,"yellow",510,"Manhattan","Manhattan"
"Lincoln Square East","Bloomingdale",12,-73.9697795,40.7988958,-73.9844722,40.773828,"yellow",2650,"Manhattan","Manhattan"
"Lincoln Square East","Lenox Hill East",20,-73.9602312,40.7662315,-73.9844722,40.773828,"yellow",2640,"Manhattan","Manhattan"
"Lincoln Square East","Stuy Town/Peter Cooper Village",12,-73.9778494,40.7316903,-73.9844722,40.773828,"yellow",100,"Manhattan","Manhattan"
"Lincoln Square East","Kips Bay",0,-73.9800645,40.7423292,-73.9844722,40.773828,"yellow",240,"Manhattan","Manhattan"
"Lincoln Square East","Morningside Heights",10,-73.9624327,40.8089564,-73.9844722,40.773828,"yellow",580,"Manhattan","Manhattan"
"Lincoln Square East","Lincoln Square East",20,-73.9844722,40.773828,-73.9844722,40.773828,"yellow",7410,"Manhattan","Manhattan"
"Lincoln Square East","Sutton Place/Turtle Bay North",22,-73.9601669,40.7580204,-73.9844722,40.773828,"yellow",460,"Manhattan","Manhattan"
"Lincoln Square East","Murray Hill",0,-73.9756567,40.7478792,-73.9844722,40.773828,"yellow",320,"Manhattan","Manhattan"
"Lincoln Square East","Penn Station/Madison Sq West",4,-73.9880662,40.7433858,-73.9844722,40.773828,"yellow",280,"Manhattan","Manhattan"
"Lincoln Square East","Little Italy/NoLiTa",12,-73.9954909,40.7228971,-73.9844722,40.773828,"yellow",230,"Manhattan","Manhattan"
"Lincoln Square East","Penn Station/Madison Sq West",22,-73.9880662,40.7433858,-73.9844722,40.773828,"yellow",1430,"Manhattan","Manhattan"
"Lincoln Square East","Penn Station/Madison Sq West",10,-73.9880662,40.7433858,-73.9844722,40.773828,"yellow",660,"Manhattan","Manhattan"
"Lincoln Square East","Morningside Heights",12,-73.9624327,40.8089564,-73.9844722,40.773828,"yellow",640,"Manhattan","Manhattan"
"Lincoln Square East","Penn Station/Madison Sq West",8,-73.9880662,40.7433858,-73.9844722,40.773828,"yellow",410,"Manhattan","Manhattan"
"Lincoln Square East","Midtown North",16,-73.9840195,40.7549309,-73.9844722,40.773828,"yellow",1120,"Manhattan","Manhattan"
"Lincoln Square East","Kips Bay",6,-73.9800645,40.7423292,-73.9844722,40.773828,"yellow",240,"Manhattan","Manhattan"
"Lincoln Square East","World Trade Center",22,-74.0131196,40.7118011,-73.9844722,40.773828,"yellow",130,"Manhattan","Manhattan"
"Lincoln Square East","Midtown East",2,-73.9668408,40.7540369,-73.9844722,40.773828,"yellow",360,"Manhattan","Manhattan"
"Lincoln Square East","Clinton East",10,-73.9918181,40.7637581,-73.9844722,40.773828,"yellow",2810,"Manhattan","Manhattan"
"Lincoln Square East","Garment District",4,-73.9916342,40.7547072,-73.9844722,40.773828,"yellow",620,"Manhattan","Manhattan"
"Lincoln Square East","Gramercy",8,-73.9818443,40.7376407,-73.9844722,40.773828,"yellow",190,"Manhattan","Manhattan"
"Lincoln Square East","Lower East Side",2,-73.9842724,40.715033,-73.9844722,40.773828,"yellow",160,"Manhattan","Manhattan"
"Lincoln Square East","Lincoln Square East",22,-73.9844722,40.773828,-73.9844722,40.773828,"yellow",3810,"Manhattan","Manhattan"
"Lincoln Square East","World Trade Center",18,-74.0131196,40.7118011,-73.9844722,40.773828,"yellow",330,"Manhattan","Manhattan"
"Lincoln Square East","Midtown East",8,-73.9668408,40.7540369,-73.9844722,40.773828,"yellow",820,"Manhattan","Manhattan"
"Lincoln Square East","Morningside Heights",6,-73.9624327,40.8089564,-73.9844722,40.773828,"yellow",260,"Manhattan","Manhattan"
"Lincoln Square East","Battery Park City",22,-74.0160576,40.7122172,-73.9844722,40.773828,"yellow",190,"Manhattan","Manhattan"
"Lincoln Square East","Times Sq/Theatre District",14,-73.9841274,40.7592686,-73.9844722,40.773828,"yellow",4400,"Manhattan","Manhattan"
"Lincoln Square East","Central Harlem",22,-73.9538699,40.7988378,-73.9844722,40.773828,"green",192,"Manhattan","Manhattan"
"Lincoln Square East","SoHo",14,-74.0029883,40.723301,-73.9844722,40.773828,"yellow",360,"Manhattan","Manhattan"
"Lincoln Square East","Morningside Heights",14,-73.9624327,40.8089564,-73.9844722,40.773828,"yellow",640,"Manhattan","Manhattan"
"Lincoln Square East","East Chelsea",4,-74.0013737,40.7465004,-73.9844722,40.773828,"yellow",170,"Manhattan","Manhattan"
"Lincoln Square East","Bloomingdale",6,-73.9697795,40.7988958,-73.9844722,40.773828,"yellow",1460,"Manhattan","Manhattan"
"Lincoln Square East","Times Sq/Theatre District",18,-73.9841274,40.7592686,-73.9844722,40.773828,"yellow",8590,"Manhattan","Manhattan"
"Lincoln Square East","Roosevelt Island",18,-73.9499426,40.7621302,-73.9844722,40.773828,"yellow",280,"Manhattan","Manhattan"
